ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
65503,991158,3-BR,Other,14,,,,,,
65503,991158,3-BR,Other,5,,,,,,
65503,991158,STUDIO,Other,14,,,,,,
65503,991158,STUDIO,Other,36,,,,,,
65503,991158,3-BR,Other,1,,,,,,
65563,11162,STUDIO,0%-30%,1,,,,,,
65563,11162,1-BR,41%-50%,6,,,,,,
65563,11162,1-BR,41%-50%,3,,,,,,
65563,11162,2-BR,41%-50%,1,,,,,,
65563,11162,3-BR,41%-50%,3,,,,,,
65563,11162,3-BR,41%-50%,1,,,,,,
65563,11162,2-BR,71%-80%,1,,,,,,
65563,11162,3-BR,71%-80%,1,,,,,,
65582,993492,1-BR,0%-30%,1,,,,,,
65582,993492,1-BR,0%-30%,3,,,,,,
65582,993492,2-BR,0%-30%,1,,,,,,
65582,993492,2-BR,0%-30%,3,,,,,,
65582,993492,3-BR,0%-30%,1,,,,,,
65582,993492,3-BR,0%-30%,1,,,,,,
65582,993492,STUDIO,0%-30%,1,,,,,,
65582,993492,STUDIO,0%-30%,1,,,,,,
65582,993492,1-BR,41%-50%,2,,,,,,
65582,993492,1-BR,41%-50%,2,,,,,,
65582,993492,2-BR,41%-50%,2,,,,,,
65582,993492,2-BR,41%-50%,2,,,,,,
65582,993492,3-BR,41%-50%,1,,,,,,
65582,993492,3-BR,41%-50%,1,,,,,,
65582,993492,STUDIO,41%-50%,1,,,,,,
65582,993492,STUDIO,41%-50%,1,,,,,,
65582,993492,1-BR,71%-80%,5,,,,,,
65582,993492,1-BR,71%-80%,4,,,,,,
65582,993492,1-BR,71%-80%,2,,,,,,
65582,993492,2-BR,71%-80%,5,,,,,,
65582,993492,2-BR,71%-80%,4,,,,,,
65582,993492,2-BR,71%-80%,2,,,,,,
65582,993492,3-BR,71%-80%,1,,,,,,
65582,993492,3-BR,71%-80%,1,,,,,,
65582,993492,3-BR,71%-80%,1,,,,,,
65582,993492,STUDIO,71%-80%,1,,,,,,
65582,993492,STUDIO,71%-80%,1,,,,,,
65582,993492,STUDIO,71%-80%,1,,,,,,
65582,993492,2-BR,Other,1,,,,,,
66102,85454,2-BR,0%-30%,1,,,,,,
66102,85454,1-BR,41%-50%,1,,,,,,
66102,85454,1-BR,41%-50%,1,,,,,,
66102,85454,1-BR,41%-50%,1,,,,,,
66102,85454,1-BR,41%-50%,1,,,,,,
66102,85454,1-BR,41%-50%,2,,,,,,
66102,85454,2-BR,41%-50%,1,,,,,,
66102,85454,3-BR,41%-50%,1,,,,,,
66102,85454,3-BR,41%-50%,1,,,,,,
66102,85454,1-BR,71%-80%,1,,,,,,
66102,85454,1-BR,71%-80%,1,,,,,,
66102,85454,1-BR,71%-80%,1,,,,,,
66102,85454,1-BR,71%-80%,3,,,,,,
66102,85454,1-BR,71%-80%,2,,,,,,
66102,85454,1-BR,71%-80%,1,,,,,,
66102,85454,1-BR,71%-80%,1,,,,,,
66102,85454,1-BR,71%-80%,3,,,,,,
66102,85454,1-BR,71%-80%,1,,,,,,
66102,85454,1-BR,71%-80%,1,,,,,,
66102,85454,1-BR,71%-80%,1,,,,,,
66102,85454,1-BR,71%-80%,2,,,,,,
66102,85454,2-BR,71%-80%,1,,,,,,
66102,85454,2-BR,71%-80%,1,,,,,,
66102,85454,2-BR,71%-80%,1,,,,,,
66102,85454,1-BR,Other,1,,,,,,
66212,996261,STUDIO,0%-30%,9,,,,,,
66212,996261,STUDIO,0%-30%,305,,,,,,
66212,996261,STUDIO,41%-50%,9,,,,,,
66212,996261,1-BR,71%-80%,4,,,,,,
66212,996261,STUDIO,71%-80%,14,,,,,,
66212,996261,1-BR,111%-120%,55,,,,,,
66212,996261,1-BR,111%-120%,28,,,,,,
66212,996261,STUDIO,111%-120%,44,,,,,,
66212,996261,STUDIO,111%-120%,22,,,,,,
66212,996261,2-BR,Other,1,,,,,,
66720,985837,1-BR,0%-30%,27,,,,,,
66720,985837,2-BR,0%-30%,15,,,,,,
66720,985837,STUDIO,0%-30%,11,,,,,,
66720,985837,1-BR,41%-50%,42,,,,,,
66720,985837,1-BR,41%-50%,43,,,,,,
66720,985837,2-BR,41%-50%,26,,,,,,
66720,985837,2-BR,41%-50%,19,,,,,,
66720,985837,STUDIO,41%-50%,17,,,,,,
66720,985837,STUDIO,41%-50%,16,,,,,,
66720,985837,1-BR,111%-120%,84,,,,,,
66720,985837,2-BR,111%-120%,44,,,,,,
66720,985837,2-BR,111%-120%,22,,,,,,
66720,985837,STUDIO,111%-120%,34,,,,,,
66720,985837,STUDIO,111%-120%,6,,,,,,
66720,985837,1-BR,Other,87,,,,,,
66720,985837,2-BR,Other,22,,,,,,
66720,985837,STUDIO,Other,26,,,,,,
66720,985837,2-BR,Other,2,,,,,,
66751,996389,1-BR,0%-30%,16,,,,,,
66751,996389,1-BR,0%-30%,3,,,,,,
66751,996389,2-BR,0%-30%,12,,,,,,
66751,996389,2-BR,0%-30%,3,,,,,,
66751,996389,3-BR,0%-30%,1,,,,,,
66751,996389,3-BR,0%-30%,1,,,,,,
66751,996389,STUDIO,0%-30%,9,,,,,,
66751,996389,STUDIO,0%-30%,1,,,,,,
66751,996389,1-BR,41%-50%,8,,,,,,
66751,996389,1-BR,41%-50%,12,,,,,,
66751,996389,2-BR,41%-50%,6,,,,,,
66751,996389,2-BR,41%-50%,9,,,,,,
66751,996389,3-BR,41%-50%,1,,,,,,
66751,996389,3-BR,41%-50%,1,,,,,,
66751,996389,STUDIO,41%-50%,5,,,,,,
66751,996389,STUDIO,41%-50%,6,,,,,,
66751,996389,1-BR,71%-80%,18,,,,,,
66751,996389,1-BR,71%-80%,20,,,,,,
66751,996389,2-BR,71%-80%,14,,,,,,
66751,996389,2-BR,71%-80%,12,,,,,,
66751,996389,3-BR,71%-80%,2,,,,,,
66751,996389,3-BR,71%-80%,1,,,,,,
66751,996389,STUDIO,71%-80%,10,,,,,,
66751,996389,STUDIO,71%-80%,10,,,,,,
66751,996389,2-BR,Other,1,,,,,,
66807,991742,1-BR,0%-30%,2,,,,,,
66807,991742,2-BR,0%-30%,2,,,,,,
66807,991742,1-BR,41%-50%,1,,,,,,
66807,991742,1-BR,41%-50%,1,,,,,,
66807,991742,1-BR,71%-80%,4,,,,,,
66807,991742,1-BR,71%-80%,1,,,,,,
66807,991742,2-BR,71%-80%,3,,,,,,
66807,991742,2-BR,71%-80%,1,,,,,,
66807,996128,1-BR,41%-50%,1,,,,,,
66807,996128,2-BR,41%-50%,1,,,,,,
66807,996128,2-BR,41%-50%,1,,,,,,
66807,996128,1-BR,71%-80%,3,,,,,,
66807,996128,1-BR,71%-80%,1,,,,,,
66807,996128,2-BR,71%-80%,2,,,,,,
66807,996128,2-BR,71%-80%,2,,,,,,
66807,996129,1-BR,0%-30%,1,,,,,,
66807,996129,2-BR,0%-30%,1,,,,,,
66807,996129,1-BR,41%-50%,2,,,,,,
66807,996129,1-BR,41%-50%,1,,,,,,
66807,996129,1-BR,41%-50%,1,,,,,,
66807,996129,2-BR,41%-50%,2,,,,,,
66807,996129,2-BR,41%-50%,1,,,,,,
66807,996129,1-BR,71%-80%,2,,,,,,
66807,996129,1-BR,71%-80%,1,,,,,,
66807,996129,2-BR,71%-80%,1,,,,,,
66807,996129,2-BR,71%-80%,2,,,,,,
66807,996129,2-BR,Other,1,,,,,,
66879,989183,1-BR,0%-30%,2,,,,,,
66879,989183,1-BR,0%-30%,19,,,,,,
66879,989183,1-BR,0%-30%,1,,,,,,
66879,989183,1-BR,0%-30%,9,,,,,,
66879,989183,2-BR,0%-30%,4,,,,,,
66879,989183,2-BR,0%-30%,6,,,,,,
66879,989183,2-BR,0%-30%,1,,,,,,
66879,989183,2-BR,0%-30%,4,,,,,,
66879,989183,3-BR,0%-30%,2,,,,,,
66879,989183,3-BR,0%-30%,3,,,,,,
66879,989183,3-BR,0%-30%,1,,,,,,
66879,989183,3-BR,0%-30%,1,,,,,,
66879,989183,STUDIO,0%-30%,3,,,,,,
66879,989183,STUDIO,0%-30%,9,,,,,,
66879,989183,STUDIO,0%-30%,1,,,,,,
66879,989183,STUDIO,0%-30%,5,,,,,,
66879,989183,1-BR,41%-50%,6,,,,,,
66879,989183,1-BR,41%-50%,20,,,,,,
66879,989183,2-BR,41%-50%,4,,,,,,
66879,989183,2-BR,41%-50%,9,,,,,,
66879,989183,3-BR,41%-50%,6,,,,,,
66879,989183,STUDIO,41%-50%,1,,,,,,
66879,989183,STUDIO,41%-50%,14,,,,,,
66879,989183,1-BR,71%-80%,3,,,,,,
66879,989183,1-BR,71%-80%,19,,,,,,
66879,989183,1-BR,71%-80%,1,,,,,,
66879,989183,1-BR,71%-80%,33,,,,,,
66879,989183,2-BR,71%-80%,1,,,,,,
66879,989183,2-BR,71%-80%,9,,,,,,
66879,989183,2-BR,71%-80%,7,,,,,,
66879,989183,2-BR,71%-80%,10,,,,,,
66879,989183,3-BR,71%-80%,2,,,,,,
66879,989183,3-BR,71%-80%,4,,,,,,
66879,989183,3-BR,71%-80%,4,,,,,,
66879,989183,3-BR,71%-80%,4,,,,,,
66879,989183,STUDIO,71%-80%,1,,,,,,
66879,989183,STUDIO,71%-80%,11,,,,,,
66879,989183,STUDIO,71%-80%,3,,,,,,
66879,989183,STUDIO,71%-80%,17,,,,,,
66879,989183,2-BR,Other,1,,,,,,
66940,372153,1-BR,0%-30%,2,,,,,,
66940,372153,1-BR,0%-30%,1,,,,,,
66940,372153,1-BR,0%-30%,1,,,,,,
66940,372153,1-BR,0%-30%,2,,,,,,
66940,372153,1-BR,0%-30%,2,,,,,,
66940,372153,1-BR,0%-30%,1,,,,,,
66940,372153,1-BR,0%-30%,2,,,,,,
66940,372153,1-BR,0%-30%,3,,,,,,
66940,372153,2-BR,0%-30%,1,,,,,,
66940,372153,2-BR,0%-30%,2,,,,,,
66940,372153,2-BR,0%-30%,4,,,,,,
66940,372153,2-BR,0%-30%,1,,,,,,
66940,372153,2-BR,0%-30%,3,,,,,,
66940,372153,2-BR,0%-30%,1,,,,,,
66940,372153,3-BR,0%-30%,1,,,,,,
66940,372153,3-BR,0%-30%,1,,,,,,
66940,372153,3-BR,0%-30%,1,,,,,,
66940,372153,3-BR,0%-30%,1,,,,,,
66940,372153,3-BR,0%-30%,1,,,,,,
66940,372153,1-BR,41%-50%,2,,,,,,
66940,372153,1-BR,41%-50%,1,,,,,,
66940,372153,1-BR,41%-50%,2,,,,,,
66940,372153,1-BR,41%-50%,1,,,,,,
66940,372153,1-BR,41%-50%,1,,,,,,
66940,372153,2-BR,41%-50%,1,,,,,,
66940,372153,3-BR,41%-50%,2,,,,,,
66970,991747,1-BR,0%-30%,1,,,,,,
66970,991747,1-BR,0%-30%,38,,,,,,
66970,991747,2-BR,0%-30%,3,,,,,,
66970,991747,2-BR,0%-30%,6,,,,,,
66970,991747,3-BR,0%-30%,4,,,,,,
66970,991747,STUDIO,0%-30%,1,,,,,,
66970,991747,STUDIO,0%-30%,13,,,,,,
66970,991747,1-BR,161%-165%,66,,,,,,
66970,991747,2-BR,161%-165%,15,,,,,,
66970,991747,3-BR,161%-165%,7,,,,,,
66970,991747,STUDIO,161%-165%,22,,,,,,
66970,991747,1-BR,41%-50%,26,,,,,,
66970,991747,2-BR,41%-50%,6,,,,,,
66970,991747,3-BR,41%-50%,4,,,,,,
66970,991747,STUDIO,41%-50%,8,,,,,,
66970,991747,1-BR,71%-80%,13,,,,,,
66970,991747,2-BR,71%-80%,3,,,,,,
66970,991747,3-BR,71%-80%,1,,,,,,
66970,991747,STUDIO,71%-80%,5,,,,,,
66970,991747,1-BR,111%-120%,52,,,,,,
66970,991747,2-BR,111%-120%,13,,,,,,
66970,991747,3-BR,111%-120%,6,,,,,,
66970,991747,STUDIO,111%-120%,18,,,,,,
66970,991747,1-BR,Other,64,,,,,,
66970,991747,2-BR,Other,15,,,,,,
66970,991747,3-BR,Other,10,,,,,,
66970,991747,STUDIO,Other,22,,,,,,
66970,991747,2-BR,Other,1,,,,,,
66970,993728,1-BR,0%-30%,24,,,,,,
66970,993728,1-BR,0%-30%,12,,,,,,
66970,993728,2-BR,0%-30%,10,,,,,,
66970,993728,2-BR,0%-30%,23,,,,,,
66970,993728,3-BR,0%-30%,2,,,,,,
66970,993728,3-BR,0%-30%,2,,,,,,
66970,993728,STUDIO,0%-30%,15,,,,,,
66970,993728,STUDIO,0%-30%,16,,,,,,
66970,993728,1-BR,161%-165%,60,,,,,,
66970,993728,2-BR,161%-165%,54,,,,,,
66970,993728,3-BR,161%-165%,8,,,,,,
66970,993728,STUDIO,161%-165%,50,,,,,,
66970,993728,1-BR,41%-50%,23,,,,,,
66970,993728,2-BR,41%-50%,21,,,,,,
66970,993728,3-BR,41%-50%,3,,,,,,
66970,993728,STUDIO,41%-50%,20,,,,,,
66970,993728,1-BR,71%-80%,12,,,,,,
66970,993728,2-BR,71%-80%,11,,,,,,
66970,993728,3-BR,71%-80%,2,,,,,,
66970,993728,STUDIO,71%-80%,10,,,,,,
66970,993728,1-BR,111%-120%,48,,,,,,
66970,993728,2-BR,111%-120%,43,,,,,,
66970,993728,3-BR,111%-120%,6,,,,,,
66970,993728,STUDIO,111%-120%,41,,,,,,
66970,993728,1-BR,Other,60,,,,,,
66970,993728,2-BR,Other,52,,,,,,
66970,993728,3-BR,Other,11,,,,,,
66970,993728,STUDIO,Other,49,,,,,,
66970,993728,2-BR,Other,1,,,,,,
67130,988878,2-BR,0%-30%,12,,,,,,
67130,988878,2-BR,0%-30%,35,,,,,,
67130,988878,STUDIO,0%-30%,23,,,,,,
67130,988878,STUDIO,0%-30%,14,,,,,,
67130,988878,STUDIO,0%-30%,11,,,,,,
67130,988878,STUDIO,0%-30%,53,,,,,,
67130,988878,1-BR,71%-80%,11,,,,,,
67130,988878,1-BR,71%-80%,5,,,,,,
67130,988878,1-BR,71%-80%,12,,,,,,
67130,988878,2-BR,71%-80%,4,,,,,,
67130,988878,2-BR,71%-80%,3,,,,,,
67130,988878,3-BR,71%-80%,4,,,,,,
67130,988878,3-BR,71%-80%,2,,,,,,
67130,988878,3-BR,71%-80%,2,,,,,,
67130,988878,3-BR,71%-80%,9,,,,,,
67130,988878,STUDIO,71%-80%,36,,,,,,
67130,988878,STUDIO,71%-80%,2,,,,,,
67130,988878,STUDIO,71%-80%,6,,,,,,
67130,988878,2-BR,Other,1,,,,,,
67286,986841,1-BR,0%-30%,8,,,,,,
67286,986841,2-BR,0%-30%,10,,,,,,
67286,986841,3-BR,0%-30%,4,,,,,,
67286,986841,STUDIO,0%-30%,2,,,,,,
67286,986841,1-BR,41%-50%,8,,,,,,
67286,986841,1-BR,41%-50%,22,,,,,,
67286,986841,1-BR,41%-50%,1,,,,,,
67286,986841,2-BR,41%-50%,10,,,,,,
67286,986841,2-BR,41%-50%,18,,,,,,
67286,986841,2-BR,41%-50%,11,,,,,,
67286,986841,3-BR,41%-50%,4,,,,,,
67286,986841,3-BR,41%-50%,7,,,,,,
67286,986841,3-BR,41%-50%,3,,,,,,
67286,986841,STUDIO,41%-50%,2,,,,,,
67286,986841,STUDIO,41%-50%,4,,,,,,
67286,986841,STUDIO,41%-50%,2,,,,,,
67286,986841,1-BR,71%-80%,10,,,,,,
67286,986841,1-BR,71%-80%,1,,,,,,
67286,986841,1-BR,71%-80%,2,,,,,,
67286,986841,1-BR,71%-80%,25,,,,,,
67286,986841,2-BR,71%-80%,13,,,,,,
67286,986841,2-BR,71%-80%,3,,,,,,
67286,986841,2-BR,71%-80%,7,,,,,,
67286,986841,2-BR,71%-80%,29,,,,,,
67286,986841,3-BR,71%-80%,2,,,,,,
67286,986841,3-BR,71%-80%,4,,,,,,
67286,986841,3-BR,71%-80%,2,,,,,,
67286,986841,3-BR,71%-80%,7,,,,,,
67286,986841,STUDIO,71%-80%,4,,,,,,
67286,986841,STUDIO,71%-80%,1,,,,,,
67286,986841,STUDIO,71%-80%,4,,,,,,
67286,986841,2-BR,Other,1,,,,,,
67286,989998,1-BR,0%-30%,2,,,,,,
67286,989998,2-BR,0%-30%,4,,,,,,
67286,989998,3-BR,0%-30%,1,,,,,,
67286,989998,STUDIO,0%-30%,1,,,,,,
67286,989998,1-BR,41%-50%,2,,,,,,
67286,989998,1-BR,41%-50%,5,,,,,,
67286,989998,1-BR,41%-50%,2,,,,,,
67286,989998,2-BR,41%-50%,4,,,,,,
67286,989998,2-BR,41%-50%,8,,,,,,
67286,989998,2-BR,41%-50%,3,,,,,,
67286,989998,3-BR,41%-50%,1,,,,,,
67286,989998,3-BR,41%-50%,1,,,,,,
67286,989998,3-BR,41%-50%,3,,,,,,
67286,989998,STUDIO,41%-50%,1,,,,,,
67286,989998,STUDIO,41%-50%,1,,,,,,
67286,989998,STUDIO,41%-50%,3,,,,,,
67286,989998,1-BR,71%-80%,3,,,,,,
67286,989998,1-BR,71%-80%,1,,,,,,
67286,989998,1-BR,71%-80%,1,,,,,,
67286,989998,1-BR,71%-80%,6,,,,,,
67286,989998,2-BR,71%-80%,3,,,,,,
67286,989998,2-BR,71%-80%,3,,,,,,
67286,989998,2-BR,71%-80%,2,,,,,,
67286,989998,2-BR,71%-80%,10,,,,,,
67286,989998,3-BR,71%-80%,2,,,,,,
67286,989998,3-BR,71%-80%,2,,,,,,
67286,989998,3-BR,71%-80%,3,,,,,,
67286,989998,STUDIO,71%-80%,2,,,,,,
67286,989998,STUDIO,71%-80%,1,,,,,,
67286,989998,STUDIO,71%-80%,4,,,,,,
67357,92365,1-BR,111%-120%,2,,,,,,
67357,92365,2-BR,111%-120%,1,,,,,,
67357,92365,3-BR,111%-120%,1,,,,,,
67357,116493,1-BR,111%-120%,1,,,,,,
67357,116493,2-BR,111%-120%,16,,,,,,
67357,116493,3-BR,111%-120%,8,,,,,,
67357,116493,2-BR,Other,1,,,,,,
67357,116557,2-BR,111%-120%,2,,,,,,
67357,116557,3-BR,111%-120%,10,,,,,,
67357,116557,4-BR,111%-120%,8,,,,,,
67357,116557,1-BR,Other,1,,,,,,
67357,116558,2-BR,111%-120%,3,,,,,,
67357,116558,3-BR,111%-120%,10,,,,,,
67357,116558,4-BR,111%-120%,7,,,,,,
67367,992168,1-BR,0%-30%,8,,,,,,
67367,992168,2-BR,0%-30%,7,,,,,,
67367,992168,3-BR,0%-30%,3,,,,,,
67367,992168,STUDIO,0%-30%,5,,,,,,
67367,992168,1-BR,41%-50%,17,,,,,,
67367,992168,1-BR,41%-50%,1,,,,,,
67367,992168,1-BR,41%-50%,15,,,,,,
67367,992168,2-BR,41%-50%,14,,,,,,
67367,992168,2-BR,41%-50%,1,,,,,,
67367,992168,2-BR,41%-50%,13,,,,,,
67367,992168,3-BR,41%-50%,6,,,,,,
67367,992168,3-BR,41%-50%,1,,,,,,
67367,992168,3-BR,41%-50%,7,,,,,,
67367,992168,STUDIO,41%-50%,6,,,,,,
67367,992168,STUDIO,41%-50%,7,,,,,,
67367,992168,1-BR,71%-80%,9,,,,,,
67367,992168,1-BR,71%-80%,35,,,,,,
67367,992168,2-BR,71%-80%,6,,,,,,
67367,992168,2-BR,71%-80%,29,,,,,,
67367,992168,3-BR,71%-80%,4,,,,,,
67367,992168,3-BR,71%-80%,12,,,,,,
67367,992168,STUDIO,71%-80%,3,,,,,,
67367,992168,STUDIO,71%-80%,14,,,,,,
67367,992168,2-BR,Other,1,,,,,,
67494,989187,STUDIO,0%-30%,31,,,,,,
67494,989187,STUDIO,71%-80%,16,,,,,,
67494,989187,2-BR,Other,1,,,,,,
67504,33639,1-BR,0%-30%,3,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,1-BR,0%-30%,2,,,,,,
67504,33639,1-BR,0%-30%,3,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,1-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,2,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,2,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,2,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,2-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,3-BR,0%-30%,1,,,,,,
67504,33639,1-BR,41%-50%,1,,,,,,
67504,33639,2-BR,41%-50%,1,,,,,,
67504,33639,2-BR,41%-50%,1,,,,,,
67504,33639,2-BR,41%-50%,1,,,,,,
67504,33639,2-BR,41%-50%,1,,,,,,
67504,33639,3-BR,41%-50%,1,,,,,,
67504,33639,3-BR,41%-50%,1,,,,,,
67504,33639,3-BR,41%-50%,1,,,,,,
67504,33639,3-BR,41%-50%,1,,,,,,
67504,33639,4-BR,41%-50%,1,,,,,,
67504,33639,2-BR,71%-80%,1,,,,,,
67504,33639,3-BR,71%-80%,1,,,,,,
67504,33639,2-BR,Other,1,,,,,,
67522,934463,STUDIO,0%-30%,34,,,,,,
67522,934463,STUDIO,0%-30%,32,,,,,,
67522,934463,1-BR,41%-50%,11,,,,,,
67522,934463,1-BR,41%-50%,8,,,,,,
67522,934463,STUDIO,41%-50%,2,,,,,,
67522,934463,1-BR,71%-80%,2,,,,,,
67522,934463,2-BR,71%-80%,18,,,,,,
67522,934463,2-BR,Other,1,,,,,,
67599,,1-BR,0%-30%,1,,,,,,
67599,,1-BR,0%-30%,16,,,,,,
67599,,2-BR,0%-30%,5,,,,,,
67599,,2-BR,0%-30%,30,,,,,,
67599,,3-BR,0%-30%,3,,,,,,
67599,,3-BR,0%-30%,5,,,,,,
67599,,STUDIO,0%-30%,30,,,,,,
67599,,STUDIO,0%-30%,21,,,,,,
67599,,1-BR,41%-50%,14,,,,,,
67599,,2-BR,41%-50%,4,,,,,,
67599,,1-BR,71%-80%,10,,,,,,
67599,,1-BR,71%-80%,12,,,,,,
67599,,2-BR,71%-80%,7,,,,,,
67599,,2-BR,71%-80%,9,,,,,,
67599,,3-BR,71%-80%,2,,,,,,
67599,,3-BR,71%-80%,1,,,,,,
67599,,2-BR,Other,1,,,,,,
67691,989677,1-BR,0%-30%,33,,,,,,
67691,989677,STUDIO,0%-30%,69,,,,,,
67691,989677,2-BR,Other,1,,,,,,
67720,986618,1-BR,0%-30%,45,,,,,,
67720,986618,STUDIO,0%-30%,118,,,,,,
67720,986618,2-BR,Other,1,,,,,,
67746,5607,3-BR,0%-30%,1,,,,,,
67746,5607,3-BR,0%-30%,3,,,,,,
67746,5607,3-BR,41%-50%,1,,,,,,
67746,5607,3-BR,41%-50%,1,,,,,,
67746,5607,3-BR,41%-50%,1,,,,,,
67746,5607,3-BR,41%-50%,1,,,,,,
67746,5607,3-BR,41%-50%,1,,,,,,
67746,22537,1-BR,0%-30%,1,,,,,,
67746,22537,2-BR,0%-30%,1,,,,,,
67746,22537,3-BR,0%-30%,1,,,,,,
67746,22537,1-BR,41%-50%,1,,,,,,
67746,22537,1-BR,41%-50%,2,,,,,,
67746,22537,1-BR,41%-50%,1,,,,,,
67746,22537,2-BR,41%-50%,1,,,,,,
67746,22537,2-BR,41%-50%,1,,,,,,
67746,22537,3-BR,41%-50%,1,,,,,,
67746,22537,3-BR,41%-50%,1,,,,,,
67746,22537,3-BR,41%-50%,1,,,,,,
67746,22537,3-BR,41%-50%,1,,,,,,
67746,22537,3-BR,41%-50%,1,,,,,,
67746,22537,3-BR,41%-50%,1,,,,,,
67746,22537,4-BR,41%-50%,1,,,,,,
67746,22537,1-BR,71%-80%,1,,,,,,
67746,22537,2-BR,71%-80%,1,,,,,,
67746,22537,3-BR,71%-80%,1,,,,,,
67746,22537,3-BR,71%-80%,1,,,,,,
67746,22537,3-BR,71%-80%,1,,,,,,
67746,22537,3-BR,71%-80%,1,,,,,,
67746,22537,2-BR,Other,1,,,,,,
67788,988341,2-BR,0%-30%,12,,,,,,
67788,988341,2-BR,0%-30%,12,,,,,,
67788,988341,STUDIO,0%-30%,21,,,,,,
67788,988341,STUDIO,0%-30%,20,,,,,,
67788,988341,STUDIO,71%-80%,41,,,,,,
67788,988341,2-BR,Other,1,,,,,,
67890,23647,1-BR,0%-30%,1,,,,,,
67890,23647,1-BR,0%-30%,1,,,,,,
67890,23647,1-BR,0%-30%,2,,,,,,
67890,23647,1-BR,0%-30%,2,,,,,,
67890,23647,1-BR,0%-30%,7,,,,,,
67890,23647,1-BR,0%-30%,12,,,,,,
67890,23647,1-BR,0%-30%,4,,,,,,
67890,23647,1-BR,0%-30%,1,,,,,,
67890,23647,1-BR,0%-30%,2,,,,,,
67890,23647,1-BR,0%-30%,2,,,,,,
67890,23647,1-BR,0%-30%,3,,,,,,
67890,23647,1-BR,0%-30%,1,,,,,,
67890,23647,1-BR,0%-30%,1,,,,,,
67890,23647,1-BR,0%-30%,1,,,,,,
67890,23647,1-BR,0%-30%,1,,,,,,
67890,23647,1-BR,0%-30%,1,,,,,,
67890,23647,1-BR,0%-30%,2,,,,,,
67890,23647,2-BR,0%-30%,2,,,,,,
67890,23647,2-BR,0%-30%,2,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,4,,,,,,
67890,23647,2-BR,0%-30%,3,,,,,,
67890,23647,2-BR,0%-30%,3,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,3,,,,,,
67890,23647,2-BR,0%-30%,3,,,,,,
67890,23647,2-BR,0%-30%,2,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,2,,,,,,
67890,23647,2-BR,0%-30%,2,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,1,,,,,,
67890,23647,2-BR,0%-30%,2,,,,,,
67890,23647,1-BR,41%-50%,2,,,,,,
67890,23647,1-BR,41%-50%,1,,,,,,
67890,23647,1-BR,41%-50%,1,,,,,,
67890,23647,1-BR,41%-50%,2,,,,,,
67890,23647,1-BR,41%-50%,1,,,,,,
67890,23647,1-BR,41%-50%,1,,,,,,
67890,23647,1-BR,41%-50%,2,,,,,,
67890,23647,1-BR,41%-50%,1,,,,,,
67890,23647,2-BR,41%-50%,1,,,,,,
67890,23647,2-BR,41%-50%,1,,,,,,
67890,23647,2-BR,41%-50%,1,,,,,,
67890,23647,2-BR,41%-50%,1,,,,,,
67890,23647,2-BR,41%-50%,1,,,,,,
67890,23647,2-BR,41%-50%,1,,,,,,
67890,23647,2-BR,41%-50%,1,,,,,,
67890,23647,1-BR,71%-80%,1,,,,,,
