Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Extended Affordability Only,Prevailing Wage Status,Planned Tax Benefit,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Senior Units
72794,CONFIDENTIAL,Homeowner Assistance Program,08/12/2022,08/12/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72796,CONFIDENTIAL,Homeowner Assistance Program,08/12/2022,08/12/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72797,CONFIDENTIAL,Homeowner Assistance Program,08/12/2022,08/12/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72799,CONFIDENTIAL,Homeowner Assistance Program,03/22/2023,,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
72800,CONFIDENTIAL,Homeowner Assistance Program,04/07/2023,07/20/2023,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,0
72801,CONFIDENTIAL,Homeowner Assistance Program,08/26/2022,08/26/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72806,76-78 WEST 170 STREET,Multifamily Incentives Program,05/09/2023,,No,Non Prevailing Wage,421a,0,4,6,0,0,0,10,0,10,40,0
72815,346 KENT AVENUE,Multifamily Incentives Program,12/15/2022,,No,Non Prevailing Wage,421a,0,0,0,0,91,0,91,0,91,399,0
72816,CONFIDENTIAL,Homeowner Assistance Program,08/04/2023,,No,Non Prevailing Wage,,0,0,3,0,0,0,0,3,3,3,0
72817,CONFIDENTIAL,Homeowner Assistance Program,08/29/2022,08/29/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72828,CONFIDENTIAL,Homeowner Assistance Program,08/26/2022,08/26/2022,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
72847,CONFIDENTIAL,Homeowner Assistance Program,08/12/2022,11/01/2022,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
72851,575 GRAND STREET,Multifamily Incentives Program,05/11/2023,,No,Non Prevailing Wage,421a,0,0,37,0,0,0,37,0,37,185,0
72858,CONFIDENTIAL,Homeowner Assistance Program,09/16/2022,09/16/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72859,CONFIDENTIAL,Homeowner Assistance Program,09/12/2022,09/12/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72860,CONFIDENTIAL,Homeowner Assistance Program,09/09/2022,09/09/2022,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
72886,CONFIDENTIAL,Homeowner Assistance Program,09/19/2022,09/19/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72887,CONFIDENTIAL,Homeowner Assistance Program,09/19/2022,09/19/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72908,CONFIDENTIAL,Homeowner Assistance Program,09/21/2022,09/21/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72917,CONFIDENTIAL,Homeowner Assistance Program,09/23/2022,09/23/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72918,CONFIDENTIAL,Homeowner Assistance Program,09/23/2022,09/23/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72919,CONFIDENTIAL,Homeowner Assistance Program,09/23/2022,09/23/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72920,CONFIDENTIAL,Homeowner Assistance Program,09/30/2022,09/30/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72941,CONFIDENTIAL,Homeowner Assistance Program,09/30/2022,09/30/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72944,723 MYRTLE AVENUE_MIH69425,Multifamily Incentives Program,12/21/2022,,No,Non Prevailing Wage,421a,0,12,12,6,0,0,30,0,30,120,0
72955,CONFIDENTIAL,Homeowner Assistance Program,10/07/2022,10/07/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72956,CONFIDENTIAL,Homeowner Assistance Program,10/07/2022,10/07/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72966,CONFIDENTIAL,Homeowner Assistance Program,10/07/2022,10/07/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72970,CONFIDENTIAL,Homeowner Assistance Program,10/07/2022,10/07/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72972,CONFIDENTIAL,Homeowner Assistance Program,10/14/2022,10/14/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72973,CONFIDENTIAL,Homeowner Assistance Program,10/12/2022,10/12/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72975,CONFIDENTIAL,Homeowner Assistance Program,10/13/2022,10/13/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72986,CONFIDENTIAL,Homeowner Assistance Program,10/21/2022,10/21/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72988,CONFIDENTIAL,Homeowner Assistance Program,10/21/2022,10/21/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
72995,CONFIDENTIAL,Homeowner Assistance Program,07/26/2023,,No,Non Prevailing Wage,,0,0,0,0,2,0,0,2,2,2,0
73005,CONFIDENTIAL,Homeowner Assistance Program,10/28/2022,10/28/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73006,CONFIDENTIAL,Homeowner Assistance Program,10/28/2022,10/28/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73007,CONFIDENTIAL,Homeowner Assistance Program,10/28/2022,10/28/2022,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
73008,CONFIDENTIAL,Homeowner Assistance Program,10/28/2022,10/28/2022,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
73013,490 KENT AVENUE,Multifamily Incentives Program,08/10/2023,,No,Non Prevailing Wage,421a,0,0,75,0,0,0,75,0,75,249,0
73022,CONFIDENTIAL,Homeowner Assistance Program,09/26/2022,,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,0
73023,CONFIDENTIAL,Homeowner Assistance Program,09/15/2022,,No,Non Prevailing Wage,,0,0,0,0,1,0,0,1,1,1,1
73026,38-27 32ND STREET,Multifamily Incentives Program,06/15/2023,,No,Non Prevailing Wage,421a,0,0,25,0,0,0,25,0,25,129,0
73027,38-38 32ND STREET,Multifamily Incentives Program,06/15/2023,,No,Non Prevailing Wage,421a,0,0,12,0,0,0,12,0,12,64,0
73031,CONFIDENTIAL,Homeowner Assistance Program,11/18/2022,11/18/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73032,CONFIDENTIAL,Homeowner Assistance Program,11/04/2022,11/04/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73033,CONFIDENTIAL,Homeowner Assistance Program,11/04/2022,11/04/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73055,CONFIDENTIAL,Homeowner Assistance Program,11/18/2022,11/18/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73056,CONFIDENTIAL,Homeowner Assistance Program,11/18/2022,11/18/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73058,CONFIDENTIAL,Homeowner Assistance Program,11/03/2022,11/03/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73071,CONFIDENTIAL,Homeowner Assistance Program,10/18/2022,12/02/2022,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
73073,CONFIDENTIAL,Homeowner Assistance Program,10/27/2022,,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
73079,CONFIDENTIAL,Homeowner Assistance Program,11/30/2022,11/30/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73080,CONFIDENTIAL,Homeowner Assistance Program,11/30/2022,11/30/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73094,CONFIDENTIAL,Homeowner Assistance Program,11/17/2022,02/21/2023,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73096,CONFIDENTIAL,Homeowner Assistance Program,11/10/2022,02/10/2023,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,0
73108,CONFIDENTIAL,Homeowner Assistance Program,12/09/2022,12/09/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73109,CONFIDENTIAL,Homeowner Assistance Program,12/09/2022,12/09/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73110,CONFIDENTIAL,Homeowner Assistance Program,12/07/2022,12/07/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73125,CONFIDENTIAL,Homeowner Assistance Program,04/07/2023,08/03/2023,No,Non Prevailing Wage,,0,0,2,0,0,0,0,2,2,2,0
73126,CONFIDENTIAL,Homeowner Assistance Program,06/12/2023,,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,2
73127,CONFIDENTIAL,Homeowner Assistance Program,05/04/2023,,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,2
73152,CONFIDENTIAL,Homeowner Assistance Program,12/16/2022,12/16/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73153,CONFIDENTIAL,Homeowner Assistance Program,12/19/2022,12/19/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73156,CONFIDENTIAL,Homeowner Assistance Program,12/16/2022,12/16/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73159,CONFIDENTIAL,Homeowner Assistance Program,12/16/2022,12/16/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73165,PARADISE MANAGEMENT CLUSTER 1.HPO.FY23,Multifamily Finance Program,07/05/2023,,Yes,Non Prevailing Wage,Article XI,2,12,29,49,0,1,93,0,93,93,3
73166,PARADISE MANAGEMENT CLUSTER 2.HPO.FY23,Multifamily Finance Program,07/05/2023,,Yes,Non Prevailing Wage,Article XI,2,40,17,45,0,1,105,0,105,105,10
73167,PARADISE MANAGEMENT CLUSTER 3.HPO.FY23,Multifamily Finance Program,07/05/2023,,Yes,Non Prevailing Wage,Article XI,1,25,60,0,0,1,87,0,87,87,5
73172,CONFIDENTIAL,Homeowner Assistance Program,12/21/2022,12/21/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73173,CONFIDENTIAL,Homeowner Assistance Program,12/21/2022,12/21/2022,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
73185,1565 NEW YORK,Multifamily Incentives Program,10/27/2022,,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,22,0
73193,SITE 15 HEIGHLINER PORTFOLIO YR15.FY23,Multifamily Finance Program,06/02/2023,06/02/2023,Yes,Non Prevailing Wage,420c,0,70,13,3,0,1,87,0,87,87,0
73194,153 ERASMUS STREET,Multifamily Incentives Program,07/07/2022,06/09/2023,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,22,0
73195,1147-1167 VYSE AVENUE APARTMENTS,Multifamily Incentives Program,09/21/2022,02/24/2023,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
73196,1998 SECOND AVENUE APARTMENTS,Multifamily Incentives Program,03/07/2022,,No,Non Prevailing Wage,421a,0,0,0,0,51,0,51,0,51,164,0
73197,THE GREEN HOUSE APARTMENT,Multifamily Incentives Program,04/20/2022,,No,Non Prevailing Wage,421a,0,0,0,0,14,0,14,0,14,50,0
73198,709 EMPIRE BOULEVARD,Multifamily Incentives Program,04/25/2022,,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,12,0
73199,2311 ANDREWS AVENUE,Multifamily Incentives Program,04/11/2022,,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,12,0
73200,737 FENIMORE STREET APARTMENTS,Multifamily Incentives Program,05/20/2022,01/31/2023,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
73201,91-09 ROOSEVELT AVENUE APARTMENTS,Multifamily Incentives Program,04/11/2022,,No,Non Prevailing Wage,421a,0,0,0,0,27,0,27,0,27,88,0
73202,855 EAST 167TH STREET,Multifamily Incentives Program,06/09/2022,,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,30,0
73203,1399 MYRTLE AVENUE,Multifamily Incentives Program,04/04/2022,,No,Non Prevailing Wage,421a,0,0,0,0,15,0,15,0,15,49,0
73204,909 EAST 229TH STREET APARTMENTS,Multifamily Incentives Program,02/24/2022,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,17,0
73205,305 KINGSLAND AVENUE APARTMENTS,Multifamily Incentives Program,05/17/2022,02/01/2023,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
73206,2750 & 2754 FREDERICK DOUGLAS BOULEVARD APARTMENTS,Multifamily Incentives Program,06/10/2022,05/05/2023,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,27,0
73207,27-15 27TH STREET,Multifamily Incentives Program,04/20/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
73208,"99, 101 & 103 GROVE STREET",Multifamily Incentives Program,06/07/2022,,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,24,0
73209,ASTORIA WEST PHASE TWO,Multifamily Incentives Program,06/30/2022,,No,Non Prevailing Wage,421a,0,0,0,0,46,0,46,0,46,151,0
73210,63 LEWIS AVENUE,Multifamily Incentives Program,06/03/2022,,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,16,0
73211,9-24 MAIN AVENUE,Multifamily Incentives Program,06/03/2022,,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,31,0
73212,724 ELTON AVENUE,Multifamily Incentives Program,05/24/2022,,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,21,0
73213,42-41 JUDGE STREET APARTMENTS,Multifamily Incentives Program,08/09/2022,,No,Non Prevailing Wage,421a,0,0,0,1,2,0,3,0,3,10,0
73214,1010 BEDFORD AVENUE & 263 SKILLMAN STREET,Multifamily Incentives Program,06/09/2022,,No,Non Prevailing Wage,421a,0,0,0,0,16,0,16,0,16,52,0
73215,3836 - 3838 CARPENTER AVENUE APARTMENTS,Multifamily Incentives Program,06/09/2022,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
73216,30-41 31ST STREET APARTMENTS,Multifamily Incentives Program,03/18/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
73217,1686 WEEKS AVENUE,Multifamily Incentives Program,07/06/2022,04/27/2023,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,25,0
73218,1182 OGDEN STREET,Multifamily Incentives Program,02/28/2022,,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,21,0
73219,110 THATFORD AVENUE APARTMENTS,Multifamily Incentives Program,06/29/2022,,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,23,0
73220,664-667 NEW YORK AVENUE,Multifamily Incentives Program,06/29/2022,11/22/2022,No,Non Prevailing Wage,421a,0,0,0,0,12,0,12,0,12,37,0
73221,THE MARATHON BUILDING - 31-07 38TH AVENUE,Multifamily Incentives Program,06/07/2022,,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,12,0
73222,"383 SOUTH 1ST STREET, 391 HOOPER STREET",Multifamily Incentives Program,06/21/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
73223,2913 SNYDER AVENUE,Multifamily Incentives Program,08/23/2022,01/27/2023,No,Non Prevailing Wage,421a,0,0,0,0,13,0,13,0,13,41,0
73224,101 VARET STREET APARTMENTS,Multifamily Incentives Program,07/18/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
73225,25-79 31ST STREET APARTMENTS,Multifamily Incentives Program,06/14/2022,04/07/2023,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,23,0
73226,353 MILLER AVENUE,Multifamily Incentives Program,06/20/2022,02/24/2023,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,15,0
73227,110 WEST 123RD STREET APARTMENTS,Multifamily Incentives Program,06/20/2022,,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
73228,2069 HONEYWELL AVENUE,Multifamily Incentives Program,08/30/2022,01/30/2023,No,Non Prevailing Wage,421a,0,0,0,0,16,0,16,0,16,51,0
73230,576 LENOX ROAD APARTMENTS,Multifamily Incentives Program,10/25/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
73232,195 HERZL STREET APARTMENTS,Multifamily Incentives Program,09/01/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
73233,1376 DEKALB AVENUE APARTMENTS,Multifamily Incentives Program,07/28/2022,,No,Non Prevailing Wage,,0,0,0,0,3,0,3,0,3,8,0
73234,21 MESEROLE STREET,Multifamily Incentives Program,09/07/2022,,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,24,0
73235,46 STOCKHOLM STREET,Multifamily Incentives Program,10/31/2022,,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
73236,363 EAST 145TH STREET,Multifamily Incentives Program,10/31/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
73237,124 WITHERS STREET,Multifamily Incentives Program,10/24/2022,,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,14,0
73238,4180 CARPENTER AVENUE,Multifamily Incentives Program,08/22/2022,,No,Non Prevailing Wage,421a,0,0,0,0,28,0,28,0,28,92,0
73239,3745 RIVERDALE AVENUE,Multifamily Incentives Program,08/29/2022,,No,Non Prevailing Wage,421a,0,0,0,0,27,0,27,0,27,89,0
73240,26-41 3RD STREET,Multifamily Incentives Program,10/25/2022,,No,Non Prevailing Wage,421a,0,0,0,0,18,0,18,0,18,60,0
73241,101-19 ROCKAWAY BEACH BOULEVARD,Multifamily Incentives Program,10/13/2022,,No,Non Prevailing Wage,421a,0,0,0,0,18,0,18,0,18,60,0
73242,2438 LYVERE STREET,Multifamily Incentives Program,11/01/2022,,No,Non Prevailing Wage,421a,0,0,0,0,14,0,14,0,14,45,0
73243,3168 VILLA AVENUE,Multifamily Incentives Program,10/19/2022,,No,Non Prevailing Wage,421a,0,0,0,0,14,0,14,0,14,44,0
73244,1477 GREENE AVENUE APARTMENT,Multifamily Incentives Program,05/24/2022,06/13/2023,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
73245,2586 BAINBRIDGE AVENUE,Multifamily Incentives Program,09/20/2022,,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,32,0
73246,1215 FULTON STREET,Multifamily Incentives Program,12/07/2022,,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,31,0
73247,82 4TH AVENUE,Multifamily Incentives Program,10/25/2022,,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,28,0
73248,3321 GLENWOOD ROAD APARTMENTS,Multifamily Incentives Program,12/14/2022,06/21/2023,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,27,0
73249,828 NEW YORK AVENUE,Multifamily Incentives Program,10/28/2022,,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,24,0
73250,133-28 220 STREET APARTMENTS,Multifamily Incentives Program,08/18/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
73252,451 10TH AVENUE,Multifamily Incentives Program,11/03/2022,,No,Non Prevailing Wage,421a,0,54,54,27,0,0,135,0,135,532,0
73256,CONFIDENTIAL,Homeowner Assistance Program,07/28/2023,,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
73260,CONFIDENTIAL,Homeowner Assistance Program,12/30/2022,,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
73264,885 CAULDWELL AVENUE,Multifamily Incentives Program,08/18/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
73265,90 LIBERTY AVENUE,Multifamily Incentives Program,09/06/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
73268,1050 BEDFORD AVENUE APARTMENTS,Multifamily Incentives Program,07/18/2022,,No,Non Prevailing Wage,420a,0,0,0,0,3,0,3,0,3,9,0
73269,1200 & 1202 DECATUR STREET,Multifamily Incentives Program,09/06/2022,01/30/2023,No,Non Prevailing Wage,420a,0,0,0,0,6,0,6,0,6,16,0
73270,308 LINDEN BOULEVARD,Multifamily Incentives Program,09/20/2022,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,18,0
73271,180 THROOP AVENUE APARTMENTS,Multifamily Incentives Program,08/17/2022,,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,33,0
73272,303 POWELL STREET,Multifamily Incentives Program,09/08/2022,,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,22,0
73273,2001 NOSTRAND AVENUE,Multifamily Incentives Program,08/24/2022,03/28/2023,No,Non Prevailing Wage,421a,0,0,0,0,16,0,16,0,16,53,0
73274,99-45 66TH AVENUE,Multifamily Incentives Program,09/08/2022,,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,12,0
73275,319 LENOX ROAD APARTMENTS,Multifamily Incentives Program,10/07/2022,,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,28,0
73276,1075-1079 LAFAYETTE AVENUE,Multifamily Incentives Program,08/22/2022,,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,22,0
73277,221 EAST 117TH STREET APARTMENTS,Multifamily Incentives Program,06/16/2022,,No,Non Prevailing Wage,420a,0,0,0,0,4,0,4,0,4,12,0
73278,1446 BRYANT AVENUE,Multifamily Incentives Program,06/03/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
73279,3421 GLENWOOD ROAD,Multifamily Incentives Program,08/24/2022,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,19,0
73280,35-64 85TH STREET,Multifamily Incentives Program,08/31/2022,,No,Non Prevailing Wage,421a,0,0,0,0,12,0,12,0,12,40,0
73281,1661 SUMMERFIELD AVENUE,Multifamily Incentives Program,09/28/2022,01/31/2023,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,28,0
73283,188-11 HILLSIDE AVENUE,Multifamily Incentives Program,08/10/2022,,No,Non Prevailing Wage,421a,0,0,0,0,31,0,31,0,31,101,0
73284,CONFIDENTIAL,Homeowner Assistance Program,06/27/2023,,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
73285,1988 ANTHONY AVENUE,Multifamily Incentives Program,06/30/2022,03/31/2023,No,Non Prevailing Wage,421a,0,0,0,0,67,0,67,0,67,68,0
73286,82 MILFORD STREET,Multifamily Incentives Program,08/30/2022,10/24/2022,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
73287,2189 ARTHUR AVENUE APARTMENTS,Multifamily Incentives Program,09/01/2022,06/09/2023,No,Non Prevailing Wage,421a,0,0,0,0,24,0,24,0,24,25,0
73288,2427 DEAN STREET APARTMENTS,Multifamily Incentives Program,03/16/2022,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,7,0
73289,1503 MORRIS AVENUE,Multifamily Incentives Program,09/07/2022,06/07/2023,No,Non Prevailing Wage,421a,0,0,0,0,19,0,19,0,19,20,0
73290,3923 CARPENTER AVENUE APARTMENTS,Multifamily Incentives Program,08/30/2022,,No,Non Prevailing Wage,421a,0,0,0,0,26,0,26,0,26,27,0
73291,43-17 & 43-19 108TH STREET APARTMENTS,Multifamily Incentives Program,08/09/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
73292,364 AND 366 EAST 184 STREET,Multifamily Incentives Program,09/21/2022,03/29/2023,No,Non Prevailing Wage,421a,0,0,0,0,12,0,12,0,12,20,0
73293,103 SCHENECTADY AVENUE,Multifamily Incentives Program,07/14/2022,02/01/2023,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
73294,433 VERMONT STREET APARTMENTS,Multifamily Incentives Program,11/01/2022,02/01/2023,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,11,0
73295,370 EAST 158 STREET,Multifamily Incentives Program,09/22/2022,05/08/2023,No,Non Prevailing Wage,421a,0,0,0,0,11,0,11,0,11,12,0
73296,61 THOMPSON STREET,Multifamily Incentives Program,12/07/2022,,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,10,0
73297,1804 PALISADE PLACE APARTMENTS,Multifamily Incentives Program,09/06/2022,01/13/2023,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,8,0
73298,51 EAST 51 STREET,Multifamily Incentives Program,09/12/2022,12/12/2022,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,7,0
73299,104-08 NORTHERN BOULEVARD,Multifamily Incentives Program,11/28/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
73300,25-15 36 STREET APARTMENTS,Multifamily Incentives Program,12/09/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
73303,2733 EAST 12TH STREET,Multifamily Incentives Program,08/10/2022,,No,Non Prevailing Wage,421a,0,0,0,0,14,0,14,0,14,45,0
73305,2057 STRAUSS STREET,Multifamily Incentives Program,08/04/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
73306,571 OCEAN PARKWAY APARTMENTS,Multifamily Incentives Program,09/22/2022,,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,29,0
73307,2117 BATHGATE AVENUE,Multifamily Incentives Program,09/06/2022,,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,12,0
73308,598 EAGLE AVENUE,Multifamily Incentives Program,10/25/2022,,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,13,0
73309,4023 10TH AVENUE,Multifamily Incentives Program,10/25/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
73310,727 DEKALB AVENUE,Multifamily Incentives Program,11/17/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
73311,3029 AND 3031 BRONXWOOD AVENUE,Multifamily Incentives Program,11/28/2022,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,16,0
73312,28-15 35TH STREET,Multifamily Incentives Program,11/29/2022,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
73313,422 EAST 31 STREET,Multifamily Incentives Program,12/01/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
73314,25-56 97 STREET APARTMENTS,Multifamily Incentives Program,12/09/2022,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
73318,6020 3RD AVENUE,Multifamily Incentives Program,11/29/2022,,No,Non Prevailing Wage,421a,0,0,0,0,16,0,16,0,16,53,0
73319,3254 PARKSIDE PLACE,Multifamily Incentives Program,12/01/2022,,No,Non Prevailing Wage,421a,0,0,0,0,30,0,30,0,30,98,0
